0	4
1	5
2	7
3	6
4	7
5	9
6	9
7	8
8	8
9	9
10	9
11	9
12	8
13	8
14	9
15	8
16	8
17	8
18	10
19	9
20	8
21	10
22	11
23	11
24	12
25	13
26	13
27	11
28	12
29	15
30	16
31	17
32	17
33	17
34	16
35	15
36	15
37	15
38	15
39	15
40	13
41	15
42	18
43	17
44	17
45	18
46	18
47	19
48	19
49	19
50	20
51	20
52	20
53	18
54	18
55	18
56	17
57	17
58	17
59	16
60	16
61	15
62	16
63	16
64	16
65	17
66	18
67	18
68	18
69	19
70	19
71	20
72	20
73	21
74	22
75	22
76	22
77	23
78	22
79	22
80	22
81	21
82	23
83	25
84	24
85	24
86	23
87	23
88	22
89	23
90	24
91	24
92	24
93	24
94	24
95	24
96	25
97	26
98	25
99	26
100	26
101	27
102	29
103	30
104	30
105	30
106	28
107	28
108	30
109	30
110	31
111	31
112	31
113	31
114	30
115	29
116	28
117	29
118	29
119	28
120	28
121	27
122	26
123	26
124	26
125	27
126	27
127	25
128	24
129	23
130	23
131	23
132	23
133	23
134	23
135	24
136	23
137	23
138	24
139	24
140	24
141	25
142	25
143	25
144	24
145	24
146	24
147	24
148	24
149	25
150	25
151	25
152	25
153	25
154	24
155	23
156	22
157	21
158	22
159	22
160	21
161	23
162	25
163	25
164	25
165	28
166	29
167	29
168	28
169	28
170	28
171	28
172	28
173	28
174	28
175	28
176	28
177	27
178	27
179	27
180	25
181	26
182	25
183	25
184	25
185	23
186	22
187	22
188	24
189	26
190	29
191	31
192	31
193	31
194	31
195	32
196	32
197	32
198	32
199	32
200	32
201	32
202	32
203	33
204	33
205	32
206	32
207	32
208	30
209	30
210	29
211	29
212	28
213	28
214	29
215	30
216	31
217	31
218	30
219	30
220	31
221	32
222	34
223	36
224	35
225	35
226	34
227	34
228	35
229	35
230	35
231	35
232	34
233	35
234	35
235	36
236	35
237	35
238	38
239	41
240	45
241	46
242	46
243	47
244	49
245	49
246	47
247	47
248	48
249	48
250	49
251	50
252	50
253	50
254	50
255	51
256	51
257	52
258	53
259	52
260	52
261	51
262	51
263	50
264	49
265	47
266	49
267	51
268	53
269	55
270	56
271	56
272	55
273	55
274	55
275	53
276	54
277	56
278	59
279	60
280	60
281	61
282	60
283	60
284	59
285	58
286	58
287	58
288	57
289	58
290	58
291	58
292	57
293	58
294	58
295	58
296	58
297	58
298	58
299	59
300	60
301	61
302	60
303	59
304	59
305	60
306	60
307	60
308	60
309	59
310	59
311	60
312	61
313	62
314	64
315	64
316	62
317	60
318	60
319	61
320	63
321	64
322	64
323	65
324	65
325	65
326	65
327	65
328	65
329	66
330	65
331	65
332	65
333	65
334	64
335	64
336	64
337	64
338	64
339	64
340	63
341	62
342	62
343	62
344	61
345	60
346	60
347	59
348	59
349	59
350	58
351	58
352	59
353	59
354	58
355	57
356	57
357	55
358	56
359	57
360	58
361	58
362	58
363	57
364	56
365	56
366	57
367	57
368	57
369	57
370	57
371	58
372	58
373	58
374	57
375	57
376	58
377	58
378	59
379	60
380	61
381	63
382	64
383	64
384	64
385	64
386	64
387	64
388	64
389	65
390	66
391	67
392	67
393	66
394	66
395	67
396	68
397	69
398	68
399	69
400	69
401	69
402	68
403	68
404	67
405	67
406	68
407	67
408	67
409	67
410	67
411	66
412	67
413	66
414	66
415	67
416	67
417	67
418	67
419	66
420	66
421	66
422	66
423	66
424	66
425	67
426	67
427	67
428	68
429	68
430	66
431	67
432	67
433	67
434	67
435	68
436	69
437	69
438	69
439	68
440	67
441	66
442	66
443	66
444	66
445	67
446	69
447	70
448	69
449	69
450	69
451	69
452	69
453	69
454	69
455	69
456	69
457	68
458	68
459	69
460	69
461	69
462	69
463	68
464	68
465	67
466	66
467	67
468	67
469	67
470	67
471	67
472	68
473	68
474	68
475	67
476	66
477	67
478	68
479	67
480	67
481	68
482	68
483	68
484	68
485	68
486	68
487	68
488	69
489	69
490	69
491	69
492	69
493	70
494	71
495	71
496	69
497	68
498	69
499	69
500	69
501	69
502	70
503	69
504	69
505	69
506	69
507	69
508	69
509	70
510	72
511	73
512	72
513	72
514	72
515	72
516	72
517	73
518	73
519	74
520	73
521	73
522	73
523	73
524	73
525	72
526	72
527	72
528	72
529	72
530	70
531	70
532	69
533	69
534	69
535	68
536	68
537	68
538	68
539	69
540	70
541	70
542	69
543	70
544	71
545	71
546	72
547	71
548	70
549	71
550	71
551	71
552	70
553	70
554	70
555	70
556	71
557	73
558	75
559	75
560	75
561	76
562	77
563	78
564	81
565	82
566	82
567	82
568	82
569	84
570	86
571	87
572	87
573	86
574	86
575	85
576	86
577	88
578	90
579	91
580	92
581	92
582	92
583	92
584	92
585	93
586	95
587	95
588	95
589	96
590	96
591	97
592	97
593	98
594	99
595	98
596	97
597	97
598	97
599	97
600	96
601	95
602	95
603	95
604	95
605	95
606	94
607	94
608	95
609	96
610	97
611	98
612	98
613	96
614	96
615	97
616	99
617	99
618	99
619	99
620	99
621	100
622	100
623	101
624	103
625	102
626	102
627	102
628	102
629	102
630	100
631	100
632	100
633	101
634	102
635	102
636	102
637	102
638	102
639	102
640	100
641	101
642	101
643	100
644	99
645	99
646	100
647	101
648	101
649	100
650	100
651	99
652	99
653	99
654	98
655	98
656	98
657	100
658	101
659	100
660	99
661	100
662	99
663	100
664	100
665	100
666	102
667	105
668	107
669	106
670	106
671	107
672	107
673	107
674	107
675	107
676	108
677	108
678	107
679	107
680	107
681	107
682	107
683	105
684	105
685	105
686	105
687	107
688	108
689	108
690	107
691	105
692	106
693	107
694	109
695	108
696	108
697	107
698	107
699	107
700	107
701	108
702	108
703	107
704	108
705	109
706	108
707	109
708	109
709	109
710	109
711	108
712	108
713	107
714	107
715	108
716	109
717	110
718	110
719	110
720	110
721	110
722	111
723	111
724	111
725	111
726	111
727	111
728	111
729	110
730	111
731	114
732	116
733	116
734	117
735	117
736	117
737	117
738	117
739	117
740	115
741	113
742	114
743	115
744	115
745	115
746	115
747	115
748	115
749	115
750	116
751	116
752	115
753	116
754	116
755	116
756	116
757	116
758	116
759	116
760	118
761	119
762	119
763	120
764	120
765	120
766	121
767	125
768	125
769	125
770	125
771	126
772	125
773	124
774	124
775	124
776	124
777	124
778	124
779	125
780	125
781	125
782	125
783	125
784	126
785	127
786	126
787	127
788	127
789	127
790	127
791	127
792	127
793	127
794	129
795	132
796	134
797	135
798	138
799	141
800	140
801	140
802	140
803	140
804	139
805	139
806	139
807	139
808	139
809	139
810	140
811	141
812	141
813	137
814	137
815	139
816	143
817	145
818	145
819	144
820	144
821	144
822	144
823	144
824	146
825	149
826	150
827	149
828	149
829	149
830	149
831	149
832	149
833	149
834	149
835	151
836	150
837	150
838	153
839	156
840	159
841	160
842	161
843	161
844	161
845	161
846	159
847	159
848	159
849	159
850	158
851	159
852	159
853	157
854	157
855	157
856	159
857	158
858	159
859	159
860	159
861	158
862	158
863	157
864	157
865	156
866	156
867	157
868	158
869	157
870	158
871	159
872	159
873	160
874	159
875	160
876	159
877	159
878	158
879	157
880	158
881	159
882	159
883	159
884	159
885	157
886	157
887	155
888	154
889	154
890	153
891	153
892	152
893	153
894	153
895	154
896	155
897	156
898	158
899	159
900	159
901	159
902	161
903	163
904	164
905	165
906	165
907	164
908	164
909	163
910	163
911	163
912	161
913	162
914	164
915	166
916	166
917	165
918	165
919	165
920	164
921	166
922	168
923	170
924	169
925	169
926	168
927	170
928	172
929	172
930	172
931	174
932	175
933	176
934	176
935	176
936	175
937	175
938	175
939	175
940	174
941	174
942	175
943	173
944	173
945	172
946	172
947	172
948	173
949	173
950	172
951	172
952	172
953	171
954	171
955	172
956	173
957	173
958	173
959	173
960	175
961	176
962	178
963	178
964	178
965	177
966	177
967	178
968	180
969	180
970	180
971	180
972	181
973	181
974	181
975	183
976	184
977	184
978	184
979	184
980	184
981	184
982	183
983	183
984	182
985	183
986	183
987	183
988	183
989	183
990	183
991	184
992	184
993	184
994	184
995	184
996	184
997	183
998	183
999	183
1000	183
1001	182
1002	182
1003	181
1004	181
1005	180
1006	182
1007	182
1008	181
1009	180
1010	180
1011	181
1012	183
1013	184
1014	182
1015	181
1016	181
1017	181
1018	181
1019	181
1020	182
1021	183
1022	183
1023	184
1024	185
1025	186
1026	186
1027	185
1028	185
1029	183
1030	184
1031	186
1032	187
1033	186
1034	186
1035	188
1036	190
1037	192
1038	191
1039	191
1040	190
1041	189
1042	190
1043	190
1044	190
