0	4
1	3
2	3
3	3
4	3
5	4
6	4
7	6
8	7
9	7
10	6
11	7
12	8
13	10
14	10
15	9
16	10
17	9
18	7
19	7
20	7
21	7
22	7
23	8
24	8
25	9
26	10
27	10
28	9
29	9
30	9
31	8
32	7
33	7
34	7
35	6
36	7
37	8
38	9
39	9
40	9
41	9
42	8
43	8
44	7
45	7
46	8
47	9
48	10
49	9
50	10
51	10
52	9
53	8
54	8
55	8
56	8
57	9
58	10
59	10
60	9
61	9
62	8
63	8
64	8
65	9
66	9
67	9
68	9
69	10
70	11
71	11
72	11
73	11
74	12
75	13
76	12
77	11
78	11
79	12
80	11
81	13
82	15
83	16
84	16
85	16
86	16
87	16
88	16
89	16
90	14
91	15
92	13
93	12
94	13
95	15
96	16
97	17
98	16
99	17
100	18
101	18
102	19
103	20
104	20
105	19
106	19
107	20
108	21
109	24
110	24
111	23
112	22
113	21
114	20
115	19
116	21
117	22
118	22
119	21
120	19
121	20
122	18
123	18
124	18
125	18
126	19
127	20
128	21
129	22
130	22
131	23
132	23
133	23
134	23
135	23
136	22
137	22
138	22
139	22
140	22
141	21
142	22
143	22
144	21
145	20
146	20
147	19
148	19
149	20
150	21
151	21
152	21
153	21
154	22
155	22
156	22
157	22
158	22
159	21
160	21
161	22
162	22
163	23
164	24
165	25
166	25
167	27
168	28
169	28
170	28
171	27
172	27
173	27
174	27
175	28
176	30
177	30
178	29
179	31
180	30
181	31
182	31
183	31
184	30
185	30
186	30
187	31
188	31
189	31
190	31
191	31
192	31
193	31
194	30
195	30
196	30
197	30
198	30
199	28
200	28
201	30
202	30
203	31
204	30
205	32
206	34
207	32
208	32
209	31
210	31
211	32
212	33
213	35
214	37
215	38
216	39
217	40
218	40
219	40
220	40
221	40
222	40
223	38
224	37
225	36
226	37
227	38
228	39
229	38
230	38
231	39
232	39
233	39
234	38
235	37
236	35
237	34
238	34
239	34
240	34
241	34
242	34
243	34
244	34
245	34
246	34
247	34
248	35
249	36
250	38
251	38
252	37
253	37
254	37
255	37
256	38
257	38
258	37
259	37
260	38
261	40
262	40
263	40
264	40
265	41
266	40
267	40
268	41
269	40
270	40
271	40
272	40
273	42
274	43
275	42
276	41
277	41
278	40
279	40
280	40
281	39
282	40
283	41
284	41
285	41
286	41
287	41
288	40
289	40
290	40
291	43
292	47
293	49
294	48
295	48
296	48
297	47
298	47
299	47
300	47
301	47
302	45
303	45
304	45
305	45
306	45
307	46
308	46
309	46
310	48
311	50
312	49
313	49
314	48
315	49
316	49
317	49
318	49
319	49
320	49
321	50
322	53
323	51
324	52
325	52
326	52
327	52
328	52
329	51
330	53
331	55
332	56
333	56
334	57
335	57
336	57
337	58
338	59
339	60
340	62
341	62
342	62
343	61
344	61
345	61
346	59
347	59
348	60
349	61
350	61
351	60
352	60
353	60
354	60
355	60
356	61
357	60
358	59
359	57
360	58
361	59
362	58
363	58
364	58
365	58
366	60
367	61
368	59
369	59
370	58
371	58
372	58
373	57
374	57
375	58
376	57
377	56
378	55
379	54
380	54
381	54
382	54
383	54
384	55
385	55
386	56
387	54
388	54
389	55
390	55
391	55
392	57
393	58
394	59
395	59
396	59
397	58
398	58
399	60
400	61
401	61
402	61
403	61
404	60
405	60
406	60
407	58
408	58
409	58
410	58
411	60
412	63
413	63
414	63
415	63
416	63
417	63
418	63
419	63
420	63
421	65
422	66
423	66
424	66
425	66
426	66
427	68
428	70
429	74
430	76
431	74
432	73
433	74
434	72
435	72
436	73
437	72
438	72
439	72
440	72
441	72
442	71
443	72
444	73
445	73
446	75
447	77
448	77
449	78
450	81
451	82
452	84
453	85
454	83
455	83
456	81
457	81
458	81
459	81
460	82
461	83
462	83
463	84
464	84
465	86
466	86
467	85
468	85
469	86
470	87
471	86
472	84
473	81
474	80
475	80
476	78
477	78
478	78
479	78
480	78
481	77
482	78
483	78
484	77
485	77
486	77
487	78
488	79
489	79
490	78
491	77
492	76
493	76
494	76
495	74
496	74
497	74
498	76
499	76
500	75
501	74
502	75
503	76
504	74
505	73
506	74
507	76
508	77
509	78
510	78
511	78
512	77
513	77
514	77
515	76
516	76
517	78
518	77
519	78
520	78
521	78
522	78
523	77
524	76
525	76
526	77
527	77
528	77
529	77
530	77
531	78
532	79
533	79
534	80
535	81
536	81
537	82
538	84
539	85
540	85
541	84
542	86
543	88
544	89
545	89
546	88
547	88
548	88
549	88
550	88
551	88
552	89
553	92
554	91
555	90
556	90
557	92
558	93
559	93
560	93
561	93
562	96
563	99
564	100
565	101
566	101
567	100
568	100
569	100
570	101
571	101
572	101
573	101
574	100
575	100
576	99
577	99
578	98
579	98
580	100
581	103
582	103
583	104
584	106
585	106
586	107
587	109
588	110
589	110
590	110
591	109
592	108
593	110
594	111
595	110
596	109
597	108
598	106
599	106
600	106
601	106
602	106
603	104
604	104
605	106
606	107
607	107
608	107
609	107
610	107
611	109
612	110
613	111
614	112
615	110
616	109
617	109
618	108
619	108
620	108
621	108
622	106
623	106
624	105
625	105
626	105
627	106
628	104
629	103
630	100
631	100
632	100
633	99
634	99
635	99
636	99
637	100
638	99
639	99
640	99
641	100
642	101
643	101
644	101
645	101
646	102
647	103
648	101
649	101
650	101
651	100
652	103
653	105
654	106
655	106
656	106
657	104
658	104
659	103
660	102
661	103
662	104
663	105
664	106
665	104
666	103
667	103
668	103
669	104
670	105
671	105
672	106
673	107
674	108
675	109
676	109
677	111
678	111
679	112
680	111
681	112
682	113
683	114
684	114
685	112
686	112
687	112
688	111
689	110
690	110
691	110
692	110
693	110
694	110
695	110
696	111
697	111
698	111
699	111
700	112
701	113
702	112
703	111
704	112
705	112
706	111
707	112
708	112
709	112
710	112
711	113
712	113
713	113
714	113
715	114
716	113
717	114
718	115
719	115
720	115
721	115
722	117
723	117
724	116
725	116
726	116
727	116
728	117
729	115
730	115
731	117
732	118
733	118
734	118
735	119
736	119
737	120
738	120
739	120
740	122
741	124
742	126
743	126
744	125
745	125
746	125
747	125
748	126
749	127
750	127
751	128
752	127
753	126
754	126
755	126
756	125
757	125
758	124
759	125
760	125
761	125
762	125
763	125
764	124
765	124
766	124
767	124
768	124
769	125
770	127
771	128
772	129
773	129
774	130
775	132
776	132
777	132
778	133
779	136
780	136
781	138
782	140
783	140
784	140
785	140
786	140
787	140
788	142
789	143
790	144
791	144
792	144
793	145
794	146
795	147
796	146
797	146
798	147
799	147
800	147
801	146
802	147
803	147
804	146
805	146
806	146
807	145
808	145
809	145
810	145
811	146
812	146
813	147
814	147
815	146
816	145
817	145
818	144
819	145
820	145
821	144
822	144
823	143
824	143
825	143
826	145
827	147
828	146
829	143
830	142
831	141
832	141
833	141
834	141
835	143
836	144
837	144
838	144
839	145
840	144
841	143
842	142
843	143
844	145
845	145
846	147
847	148
848	148
849	147
850	146
851	145
852	146
853	147
854	147
855	147
856	147
857	148
858	147
859	147
860	147
861	147
862	148
863	149
864	149
865	149
866	148
867	148
868	147
869	149
870	150
871	149
872	147
873	148
874	148
875	149
876	147
877	147
878	146
879	146
880	146
881	146
882	146
883	146
884	144
885	143
886	144
887	146
888	148
889	148
890	147
891	147
892	149
893	150
894	150
895	150
896	151
897	151
898	152
899	152
900	152
901	151
902	150
903	150
904	151
905	151
906	151
907	151
908	151
909	151
910	150
911	150
912	150
913	152
914	153
915	155
916	156
917	155
918	154
919	155
920	155
921	155
922	155
923	155
924	155
925	154
926	152
927	152
928	151
929	151
930	151
931	151
932	152
933	153
934	154
935	155
936	155
937	155
938	156
939	156
940	156
941	156
942	157
943	157
944	158
945	159
946	159
947	158
948	157
949	157
950	158
951	156
952	156
953	156
954	156
955	157
956	158
957	157
958	156
959	156
960	156
961	156
962	155
963	156
964	157
965	157
966	155
967	155
968	156
969	156
970	157
971	158
972	159
973	160
974	161
975	161
976	159
977	159
978	159
979	159
980	159
981	158
982	158
983	157
984	157
985	157
986	157
987	157
988	156
989	156
990	157
991	157
992	157
993	157
994	156
995	156
996	157
997	156
998	156
999	156
1000	155
1001	155
1002	154
1003	153
1004	154
1005	154
1006	155
1007	154
1008	157
1009	160
1010	160
1011	160
1012	161
1013	161
1014	161
1015	160
1016	160
1017	161
1018	161
1019	160
1020	160
1021	160
1022	160
1023	159
1024	159
1025	159
1026	158
1027	158
1028	157
1029	158
1030	158
1031	158
1032	159
1033	160
1034	160
1035	161
1036	162
1037	164
1038	164
1039	165
1040	165
1041	165
1042	165
1043	165
1044	165
1045	167
1046	168
1047	168
1048	167
1049	166
1050	167
1051	165
1052	164
1053	164
1054	165
1055	164
1056	163
1057	163
1058	163
1059	162
1060	163
1061	163
1062	164
1063	166
1064	166
1065	167
1066	167
1067	167
1068	167
1069	166
1070	165
1071	166
1072	166
1073	166
1074	166
1075	167
1076	168
1077	168
1078	169
1079	170
1080	170
1081	171
1082	171
1083	171
1084	170
1085	170
1086	171
1087	170
1088	169
1089	169
1090	169
1091	169
1092	169
1093	169
1094	169
1095	170
1096	171
1097	171
1098	172
1099	173
1100	173
1101	173
1102	173
1103	173
1104	174
1105	174
1106	174
1107	173
1108	173
1109	173
1110	173
1111	174
1112	172
1113	172
1114	172
1115	172
1116	173
1117	173
1118	174
1119	175
1120	176
1121	178
1122	179
1123	179
1124	180
1125	181
1126	177
1127	176
1128	176
1129	177
1130	177
1131	177
1132	177
1133	176
1134	176
1135	176
1136	176
1137	176
1138	178
1139	179
1140	179
1141	179
1142	180
1143	180
1144	181
1145	181
1146	180
1147	180
1148	180
1149	181
1150	180
1151	180
1152	181
1153	180
1154	180
1155	179
1156	179
1157	179
1158	178
1159	179
1160	178
1161	179
1162	180
1163	180
1164	180
1165	180
1166	180
1167	181
1168	181
1169	180
1170	180
1171	180
1172	180
1173	180
1174	180
1175	179
1176	179
1177	179
1178	179
1179	179
1180	181
1181	182
1182	182
1183	181
1184	181
1185	180
1186	180
1187	179
1188	179
1189	178
1190	179
1191	180
1192	179
1193	179
1194	179
1195	179
1196	181
1197	182
1198	181
1199	182
1200	184
1201	184
1202	183
1203	183
1204	183
1205	184
1206	183
1207	182
1208	182
1209	182
1210	181
1211	181
1212	181
1213	181
1214	181
1215	180
1216	180
1217	180
1218	179
1219	180
1220	180
1221	180
1222	180
1223	180
1224	179
1225	178
1226	178
1227	177
1228	176
1229	176
1230	177
1231	179
1232	182
1233	183
1234	183
1235	184
1236	184
1237	184
1238	184
1239	184
1240	183
1241	183
1242	183
1243	183
1244	183
1245	182
1246	183
1247	183
1248	182
1249	181
1250	179
1251	179
1252	181
1253	181
1254	180
1255	181
1256	182
1257	182
1258	183
1259	183
1260	183
1261	183
1262	183
1263	183
1264	184
1265	185
1266	186
1267	186
1268	187
1269	184
1270	183
1271	183
1272	183
1273	182
1274	183
1275	182
1276	182
1277	183
1278	184
1279	185
1280	184
1281	184
1282	184
1283	184
1284	185
1285	185
1286	185
1287	185
1288	184
1289	184
1290	183
1291	184
1292	183
1293	183
1294	182
1295	182
1296	182
1297	182
1298	182
1299	182
1300	182
1301	181
1302	181
1303	182
1304	183
1305	183
1306	184
1307	184
1308	185
1309	185
1310	186
1311	186
1312	186
1313	185
1314	185
1315	185
1316	185
1317	185
1318	186
1319	187
1320	187
1321	189
1322	190
1323	190
1324	189
1325	189
1326	189
1327	187
1328	186
1329	185
1330	182
1331	180
1332	179
1333	177
1334	176
1335	174
1336	173
1337	172
1338	170
1339	169
1340	167
1341	166
1342	165
1343	164
1344	163
1345	162
1346	161
1347	159
1348	158
1349	157
1350	156
1351	155
1352	154
1353	153
1354	151
1355	150
1356	149
1357	148
1358	147
1359	146
1360	145
1361	144
1362	143
1363	142
1364	141
1365	139
1366	137
1367	134
1368	132
1369	131
1370	129
1371	128
1372	126
1373	125
1374	124
1375	123
1376	122
1377	121
1378	120
1379	119
1380	118
1381	117
1382	116
1383	114
1384	112
1385	111
1386	110
1387	109
1388	107
1389	106
1390	104
1391	103
1392	101
1393	99
1394	97
1395	96
1396	94
1397	93
1398	91
1399	90
1400	89
1401	88
1402	86
1403	84
1404	83
1405	82
1406	81
1407	79
1408	78
1409	77
1410	76
1411	75
1412	74
1413	72
1414	71
1415	70
1416	68
1417	66
1418	65
1419	64
1420	63
1421	62
1422	61
1423	59
1424	57
1425	56
1426	55
1427	54
1428	53
1429	52
1430	51
1431	49
1432	48
1433	47
1434	46
1435	45
1436	44
1437	43
1438	42
1439	40
1440	39
1441	38
1442	37
1443	35
1444	33
1445	32
1446	30
1447	29
1448	27
1449	26
1450	24
1451	23
1452	21
1453	19
1454	18
1455	17
1456	16
1457	15
1458	13
1459	11
1460	10
1461	7
1462	6
1463	5
1464	4
1465	3
1466	1
