0	4
1	2
2	1
3	1
4	1
5	1
6	2
7	2
8	3
9	4
10	3
11	2
12	2
13	2
14	2
15	2
16	3
17	3
18	2
19	3
20	3
21	2
22	2
23	2
24	2
25	2
26	2
27	3
28	4
29	4
30	3
31	3
32	3
33	2
34	2
35	3
36	3
37	3
38	4
39	3
40	2
41	2
42	3
43	3
44	3
45	3
46	4
47	4
48	2
49	2
50	2
51	2
52	2
53	2
54	2
55	2
56	3
57	4
58	4
59	3
60	2
61	2
62	2
63	3
64	3
65	2
66	2
67	2
68	2
69	3
70	3
71	3
72	4
73	5
74	4
75	2
76	3
77	4
78	3
79	3
80	3
81	3
82	3
83	3
84	4
85	4
86	5
87	4
88	5
89	5
90	5
91	4
92	4
93	5
94	6
95	6
96	6
97	5
98	4
99	5
100	5
101	5
102	6
103	6
104	6
105	6
106	5
107	5
108	6
109	6
110	6
111	5
112	4
113	4
114	4
115	4
116	4
117	4
118	4
119	4
120	4
121	4
122	4
123	4
124	4
125	5
126	5
127	5
128	6
129	5
130	5
131	5
132	4
133	5
134	6
135	8
136	9
137	10
138	12
139	13
140	12
141	12
142	13
143	12
144	12
145	12
146	11
147	11
148	12
149	11
150	10
151	10
152	11
153	13
154	14
155	14
156	13
157	13
158	13
159	13
160	12
161	11
162	11
163	11
164	13
165	15
166	15
167	16
168	16
169	14
170	15
171	16
172	16
173	14
174	13
175	14
176	13
177	13
178	13
179	13
180	14
181	15
182	15
183	14
184	15
185	16
186	17
187	19
188	19
189	17
190	16
191	16
192	17
193	15
194	14
195	13
196	11
197	11
198	11
199	11
200	11
201	12
202	11
203	11
204	12
205	12
206	12
207	12
208	13
209	13
210	13
211	12
212	13
213	13
214	12
215	12
216	13
217	13
218	12
219	13
220	13
221	13
222	12
223	13
224	13
225	14
226	14
227	15
228	16
229	15
230	15
231	15
232	16
233	15
234	15
235	14
236	14
237	13
238	14
239	14
240	14
241	15
242	17
243	17
244	17
245	18
246	18
247	17
248	19
249	18
250	19
251	20
252	20
253	19
254	19
255	20
256	21
257	22
258	24
259	28
260	28
261	31
262	31
263	32
264	33
265	35
266	37
267	38
268	38
269	40
270	39
271	38
272	35
273	37
274	37
275	39
276	40
277	41
278	41
279	42
280	42
281	42
282	40
283	40
284	41
285	42
286	41
287	40
288	39
289	37
290	35
291	35
292	35
293	37
294	36
295	35
296	35
297	35
298	35
299	34
300	34
301	34
302	33
303	35
304	37
305	38
306	38
307	38
308	38
309	39
310	39
311	40
312	40
313	42
314	42
315	43
316	43
317	42
318	41
319	41
320	40
321	41
322	41
323	41
324	40
325	42
326	43
327	43
328	43
329	44
330	45
331	47
332	48
333	49
334	50
335	49
336	48
337	48
338	48
339	48
340	48
341	48
342	47
343	49
344	50
345	48
346	47
347	48
348	48
349	49
350	50
351	50
352	50
353	49
354	50
355	51
356	52
357	52
358	53
359	54
360	53
361	53
362	55
363	55
364	54
365	54
366	53
367	53
368	53
369	54
370	53
371	53
372	54
373	54
374	56
375	57
376	57
377	57
378	57
379	57
380	56
381	56
382	56
383	56
384	56
385	55
386	54
387	56
388	57
389	57
390	57
391	57
392	56
393	55
394	56
395	55
396	54
397	54
398	54
399	56
400	55
401	57
402	59
403	60
404	61
405	61
406	61
407	60
408	60
409	60
410	60
411	62
412	60
413	60
414	61
415	60
416	60
417	60
418	61
419	62
420	62
421	62
422	62
423	62
424	63
425	63
426	61
427	60
428	60
429	60
430	59
431	59
432	59
433	58
434	58
435	59
436	60
437	61
438	59
439	59
440	56
441	57
442	56
443	57
444	57
445	57
446	57
447	57
448	57
449	58
450	60
451	59
452	60
453	60
454	60
455	61
456	60
457	60
458	59
459	58
460	58
461	58
462	58
463	58
464	58
465	58
466	59
467	59
468	59
469	61
470	62
471	62
472	62
473	63
474	63
475	63
476	63
477	64
478	64
479	63
480	64
481	63
482	64
483	64
484	64
485	64
486	64
487	63
488	63
489	63
490	64
491	64
492	64
493	63
494	63
495	63
496	62
497	61
498	62
499	63
500	63
501	63
502	63
503	63
504	65
505	65
506	64
507	64
508	64
509	64
510	63
511	62
512	64
513	62
514	62
515	62
516	62
517	64
518	65
519	65
520	65
521	65
522	65
523	64
524	64
525	63
526	63
527	62
528	63
529	63
530	62
531	62
532	61
533	61
534	61
535	60
536	60
537	60
538	60
539	58
540	58
541	59
542	59
543	59
544	61
545	60
546	60
547	60
548	60
549	60
550	58
551	59
552	59
553	59
554	60
555	60
556	60
557	60
558	59
559	59
560	59
561	59
562	60
563	58
564	59
565	58
566	59
567	59
568	59
569	58
570	59
571	61
572	61
573	61
574	62
575	62
576	62
577	62
578	62
579	63
580	65
581	65
582	65
583	66
584	67
585	67
586	68
587	69
588	68
589	68
590	68
591	68
592	68
593	68
594	68
595	68
596	68
597	69
598	69
599	68
600	69
601	70
602	69
603	70
604	71
605	71
606	71
607	71
608	71
609	71
610	70
611	70
612	70
613	71
614	70
615	70
616	72
617	72
618	71
619	69
620	69
621	69
622	68
623	67
624	66
625	65
626	64
627	62
628	60
629	59
630	58
631	57
632	55
633	54
634	53
635	52
636	50
637	48
638	47
639	46
640	44
641	43
642	41
643	40
644	39
645	38
646	37
647	35
648	34
649	33
650	31
651	29
652	28
653	26
654	24
655	23
656	21
657	20
658	19
659	18
660	17
661	16
662	14
663	12
664	11
665	10
666	7
667	6
668	5
669	4
670	3
671	2
672	1
